timestamp,hard_rate_of_rise,hardness_ratio,soft_bg_trend,recent_flare_count,label_30min,label_60min,label_120min
2017-09-06 00:49:00+00:00,3.6974483999999994e-09,0.5732518101838717,-9.371721481168666e-11,0,False,False,False
2017-09-06 00:50:00+00:00,3.3792100000000008e-09,0.40949359870207175,7.202925847219006e-10,0,False,False,False
2017-09-06 00:51:00+00:00,2.7681653999999997e-09,0.39013984742665975,1.365116968352371e-09,0,False,False,False
2017-09-06 00:52:00+00:00,2.141680799999999e-09,0.3403332169169094,1.889678854921485e-09,0,False,False,False
2017-09-06 00:53:00+00:00,1.2717448000000005e-09,0.280652628583656,2.503402445045474e-09,0,False,False,False
2017-09-06 00:54:00+00:00,2.2770200000000074e-10,0.23259494228734712,3.1901024458754437e-09,0,False,False,False
2017-09-06 00:55:00+00:00,-2.452660000000013e-10,0.2048421573841949,3.923446780346291e-09,0,False,False,False
2017-09-06 00:56:00+00:00,2.967400000000024e-11,0.17727420572830596,4.779027136976626e-09,0,False,False,False
2017-09-06 00:57:00+00:00,8.538860000000017e-10,0.16885218227082574,5.800636211727167e-09,0,False,False,False
2017-09-06 00:58:00+00:00,1.0991512e-09,0.15603286017748771,6.8875895216543725e-09,0,False,False,False
2017-09-06 00:59:00+00:00,1.180302000000001e-09,0.13294920433867832,8.103717858237512e-09,0,False,False,False
2017-09-06 01:00:00+00:00,6.903760000000023e-10,0.11721431229416712,9.281460804006153e-09,0,False,False,False
2017-09-06 01:01:00+00:00,1.3716799999999978e-10,0.11146519697903368,1.0322522108947913e-08,0,False,False,False
2017-09-06 01:02:00+00:00,-1.3535020000000014e-09,0.1033484770601315,1.1224710027407478e-08,0,False,False,False
2017-09-06 01:03:00+00:00,-2.0257087999999996e-09,0.09832417361340355,1.1945541464977521e-08,0,False,False,False
2017-09-06 01:04:00+00:00,-2.6116200000000018e-09,0.08929399266708885,1.2457635061870677e-08,0,False,False,False
2017-09-06 01:05:00+00:00,-2.5071548000000015e-09,0.07998634056565312,1.286417268344259e-08,0,False,False,False
2017-09-06 01:06:00+00:00,-3.5527128e-09,0.05869873760104741,1.3030604462501764e-08,0,False,False,False
2017-09-06 01:07:00+00:00,-3.2883700000000003e-09,0.05949451995409701,1.2929785447182869e-08,0,False,False,False
2017-09-06 01:08:00+00:00,-2.8565822000000008e-09,0.06495706672437668,1.2587233033913145e-08,0,False,False,False
2017-09-06 01:09:00+00:00,-2.284599599999999e-09,0.07083363135696262,1.1955418916349481e-08,0,False,False,False
2017-09-06 01:10:00+00:00,-2.3345612e-09,0.06584267890311254,1.1077818863416748e-08,0,False,False,False
2017-09-06 01:11:00+00:00,-9.168680000000012e-10,0.06992625762610455,1.0076012816730444e-08,0,False,False,False
2017-09-06 01:12:00+00:00,-9.083999999999924e-12,0.09039732206295825,9.021856598979165e-09,0,False,False,False
2017-09-06 01:13:00+00:00,4.856858000000003e-10,0.09127002780991382,8.058947131736787e-09,0,False,False,False
2017-09-06 01:14:00+00:00,1.7401716e-09,0.08571039145610393,7.499886343229545e-09,0,False,False,False
2017-09-06 01:15:00+00:00,2.3981492000000006e-09,0.07553881617523668,7.108642097636168e-09,0,False,False,False
2017-09-06 01:16:00+00:00,1.8979292e-09,0.06788660141368646,6.572997072210994e-09,0,False,False,False
2017-09-06 01:17:00+00:00,1.3262494000000009e-09,0.06904648301634739,5.919725880467843e-09,0,False,False,False
2017-09-06 01:18:00+00:00,-1.8712880000000032e-10,0.05802258110322927,5.011349159123207e-09,0,False,False,False
2017-09-06 01:19:00+00:00,-1.6129972000000005e-09,0.06210484125508881,3.980088438581837e-09,0,False,False,False
2017-09-06 01:20:00+00:00,-2.1437998000000003e-09,0.06418770560911286,2.812503294156547e-09,0,False,False,False
2017-09-06 01:21:00+00:00,-1.8979292e-09,0.06576495853943115,1.474949898150756e-09,0,False,False,False
2017-09-06 01:22:00+00:00,-1.9167026000000002e-09,0.07867560336215733,6.479544010473897e-11,0,False,False,False
2017-09-06 01:23:00+00:00,-1.1754556000000007e-09,0.08313553231613026,-1.3845998193788382e-09,0,False,False,False
2017-09-06 01:24:00+00:00,-1.5533468e-09,0.05935554642289744,-2.7910105888275635e-09,0,False,False,False
2017-09-06 01:25:00+00:00,-9.205014000000006e-10,0.08664711241225435,-4.1816561123686375e-09,0,False,False,False
2017-09-06 01:26:00+00:00,-1.163343999999999e-09,0.07020513238304622,-5.432271142516916e-09,0,False,False,False
2017-09-06 01:27:00+00:00,-1.1718228000000007e-09,0.1038590801624596,-6.4880879873211955e-09,0,False,False,False
2017-09-06 01:28:00+00:00,-1.116411199999999e-09,0.11151402801013031,-7.382639028497686e-09,0,False,False,False
2017-09-06 01:29:00+00:00,-4.269429999999995e-10,0.1448031998754439,-7.986786868595612e-09,0,False,False,False
2017-09-06 01:30:00+00:00,-7.600195999999998e-10,0.3914084206429502,-8.49641931617204e-09,0,False,False,False
2017-09-06 01:31:00+00:00,-8.914332000000009e-10,0.27463542551231507,-8.930187977987086e-09,0,False,False,False
2017-09-06 01:32:00+00:00,-8.99305399999999e-10,0.5848512785178173,-9.239139043741017e-09,0,False,False,False
2017-09-06 01:33:00+00:00,-5.913620000000008e-10,0.93442764637075,-9.469654841277602e-09,0,False,False,False
2017-09-06 01:34:00+00:00,-1.2081582000000008e-09,0.0,-9.658103114691751e-09,0,False,False,False
2017-09-06 01:35:00+00:00,-1.2947583999999997e-09,0.0,-9.705680512503606e-09,0,False,False,False
2017-09-06 01:36:00+00:00,-3.8031239999999973e-10,0.0,-9.753780692726074e-09,0,False,False,False
2017-09-06 01:37:00+00:00,6.358739999999994e-11,0.843590441945706,-9.848015750451287e-09,0,False,False,False
2017-09-06 01:38:00+00:00,-5.238375999999998e-10,0.0,-9.982721273766053e-09,0,False,False,False
2017-09-06 01:39:00+00:00,3.361042000000006e-10,0.0,-1.0228165718660611e-08,0,False,False,False
2017-09-06 01:40:00+00:00,2.228584000000006e-10,0.0,-1.0565461237378979e-08,0,False,False,False
2017-09-06 01:41:00+00:00,1.3444180000000094e-10,0.0,-1.0887928375724795e-08,0,False,False,False
2017-09-06 01:42:00+00:00,-9.174740000000004e-10,0.0,-1.1126299020712382e-08,0,False,False,False
2017-09-06 01:43:00+00:00,-6.025656e-10,0.0,-1.1124883613259786e-08,0,False,False,False
2017-09-06 01:44:00+00:00,-4.2694300000000016e-10,0.0,-1.0526691622990752e-08,0,False,False,False
2017-09-06 01:45:00+00:00,5.4499999999995626e-12,0.0,-9.515024625331363e-09,0,False,False,False
2017-09-06 01:46:00+00:00,-5.159660000000005e-10,0.0,-8.383543099747368e-09,0,False,False,False
2017-09-06 01:47:00+00:00,1.8167799999999984e-10,0.0,-7.105321511234849e-09,0,False,False,False
2017-09-06 01:48:00+00:00,2.601023999999999e-10,0.0,-5.9162422021411886e-09,0,False,False,False
2017-09-06 01:49:00+00:00,-5.086986e-10,0.0,-4.918984706396293e-09,0,False,False,False
2017-09-06 01:50:00+00:00,-3.4155440000000024e-10,0.0,-4.083398854791783e-09,0,False,False,False
2017-09-06 01:51:00+00:00,1.7189766000000001e-09,0.19681034219600152,-3.16692466133891e-09,0,False,False,False
2017-09-06 01:52:00+00:00,1.3080810000000008e-09,0.1512365415217729,-2.3441509167344952e-09,0,False,False,False
2017-09-06 01:53:00+00:00,2.1743824000000004e-09,0.8170114385111592,-1.7382227129368193e-09,0,False,False,False
2017-09-06 01:54:00+00:00,2.734253399999999e-09,0.4208688641898147,-1.1152938527726008e-09,0,False,False,False
2017-09-06 01:55:00+00:00,2.9144175999999996e-09,0.26243204690919847,-4.4349984033777975e-10,0,False,False,False
2017-09-06 01:56:00+00:00,2.0145052000000004e-09,0.2574459335235041,2.5726127990475306e-10,0,False,False,False
2017-09-06 01:57:00+00:00,3.6608109999999994e-09,0.19114132552398078,1.1971339595812165e-09,0,False,False,False
2017-09-06 01:58:00+00:00,6.053507199999999e-09,0.16398201928743275,2.7502401189748307e-09,0,False,False,False
2017-09-06 01:59:00+00:00,9.8287772e-09,0.15634383155513715,5.041845591377013e-09,0,False,False,False
2017-09-06 02:00:00+00:00,1.06115052e-08,0.13716332833815223,7.689062096062634e-09,0,False,False,False
2017-09-06 02:01:00+00:00,1.0764418799999999e-08,0.1209594495084918,1.0751293365470263e-08,0,False,False,False
2017-09-06 02:02:00+00:00,7.124197999999999e-09,0.11189350832502024,1.3208902365316259e-08,0,False,False,False
2017-09-06 02:03:00+00:00,3.866108e-09,0.1170495588591192,1.5258888966294546e-08,0,False,False,False
2017-09-06 02:04:00+00:00,8.629700000000015e-10,0.12920532042521313,1.7036189737771036e-08,0,False,False,False
2017-09-06 02:05:00+00:00,7.775812000000009e-10,0.14401773683976854,1.8550767850234587e-08,0,False,False,False
2017-09-06 02:06:00+00:00,6.903759999999996e-10,0.14917716867316572,1.995077705927931e-08,0,False,False,False
2017-09-06 02:07:00+00:00,4.485022000000001e-09,0.1578174048699675,2.1280165990141098e-08,0,False,False,False
2017-09-06 02:08:00+00:00,6.267286000000002e-09,0.16580047643622084,2.2550353884987806e-08,0,False,False,False
2017-09-06 02:09:00+00:00,6.722084000000002e-09,0.16515781522427309,2.3872179062345216e-08,0,False,False,False
2017-09-06 02:10:00+00:00,7.270750000000001e-09,0.1648756533603189,2.5283159063875995e-08,0,False,False,False
2017-09-06 02:11:00+00:00,7.321620000000002e-09,0.16069970914206652,2.671429149270507e-08,0,False,False,False
2017-09-06 02:12:00+00:00,6.631850000000001e-09,0.15699426154786653,2.8122744788460087e-08,0,False,False,False
2017-09-06 02:13:00+00:00,4.833235999999999e-09,0.14867198934756162,2.9440756663949423e-08,0,False,False,False
2017-09-06 02:14:00+00:00,2.8523419999999958e-09,0.13801171005428906,3.06647043407641e-08,0,False,False,False
2017-09-06 02:15:00+00:00,5.356499999999999e-10,0.13327441562661288,3.1576535427188473e-08,0,False,False,False
2017-09-06 02:16:00+00:00,-1.5351779999999986e-09,0.12664441151823003,3.212286167372207e-08,0,False,False,False
2017-09-06 02:17:00+00:00,-3.3707320000000023e-09,0.11779440625950749,3.243206718554101e-08,0,False,False,False
2017-09-06 02:18:00+00:00,-4.306372000000001e-09,0.11418346952654689,3.224196039694282e-08,0,False,False,False
2017-09-06 02:19:00+00:00,-3.878823999999996e-09,0.10674321792059542,3.201169669838814e-08,0,False,False,False
2017-09-06 02:20:00+00:00,5.868498000000001e-09,0.10472229671160789,3.433496142085305e-08,0,False,False,False
2017-09-06 02:21:00+00:00,-3.5881400000000025e-09,0.0887809211093769,3.391112532133752e-08,0,False,False,False
2017-09-06 02:22:00+00:00,-5.515741199999998e-09,0.08779363556334915,3.207430540568099e-08,0,False,False,False
2017-09-06 02:23:00+00:00,-1.1803019999999983e-09,0.09068532071343394,3.079947218065272e-08,0,False,False,False
2017-09-06 02:24:00+00:00,-1.1536540000000032e-09,0.0854817542637911,2.9507558088704582e-08,0,False,False,False
2017-09-06 02:25:00+00:00,-1.31129072e-08,0.07715785764711511,2.7447722651546368e-08,0,False,False,False
2017-09-06 02:26:00+00:00,-4.941639999999999e-09,0.07653174827686551,2.416457445390261e-08,0,False,False,False
2017-09-06 02:27:00+00:00,-3.413728800000002e-09,0.07625832331506745,2.039183960050903e-08,0,False,False,False
2017-09-06 02:28:00+00:00,-8.294506e-09,0.0723366873944237,1.667443021274312e-08,0,False,False,False
2017-09-06 02:29:00+00:00,-8.956722e-09,0.06822152759491,1.360582960221126e-08,0,False,False,False
2017-09-06 02:30:00+00:00,-4.9095428e-09,0.07500997160479812,1.1321192050470495e-08,0,False,False,False
2017-09-06 02:31:00+00:00,-1.6169340000000006e-09,0.07911149973613141,9.856861739734103e-09,0,False,False,False
2017-09-06 02:32:00+00:00,-2.918959999999988e-10,0.07640896818738373,8.107846519047112e-09,0,False,False,False
2017-09-06 02:33:00+00:00,7.821229999999989e-10,0.0725219219706056,6.088520001197707e-09,0,False,False,False
2017-09-06 02:34:00+00:00,9.901440000000011e-10,0.06870383058403902,3.899188227271196e-09,0,False,False,False
2017-09-06 02:35:00+00:00,-6.049900000000012e-10,0.0670739728468579,1.5177496464420112e-09,0,False,False,False
2017-09-06 02:36:00+00:00,-2.0892960000000014e-09,0.06507676845485784,-9.97462261041198e-10,0,False,False,False
2017-09-06 02:37:00+00:00,-3.3598300000000012e-09,0.05682299603477027,-3.5987985669740435e-09,0,False,False,False
2017-09-06 02:38:00+00:00,-3.5063829999999993e-09,0.05279372793674381,-6.193855085143063e-09,0,False,False,False
2017-09-06 02:39:00+00:00,-3.4939700000000005e-09,0.05091373396895184,-8.716065751632799e-09,0,False,False,False
2017-09-06 02:40:00+00:00,-3.7098616000000004e-09,0.04793572529916712,-1.1012686439844058e-08,0,False,False,False
2017-09-06 02:41:00+00:00,-3.5427187999999983e-09,0.04651199126561017,-1.3116472788620837e-08,0,False,False,False
2017-09-06 02:42:00+00:00,-2.716690799999999e-09,0.04357772297128867,-1.499936698252245e-08,0,False,False,False
2017-09-06 02:43:00+00:00,-2.1528839999999997e-09,0.04490562030273926,-1.6690500389765116e-08,0,False,False,False
2017-09-06 02:44:00+00:00,-1.8382769999999999e-09,0.0445765939053386,-1.8131546649754223e-08,0,False,False,False
2017-09-06 02:45:00+00:00,-2.1734744e-09,0.035269862722995184,-1.950625494790841e-08,0,False,False,False
2017-09-06 02:46:00+00:00,-2.0620448000000007e-09,0.030457038108043476,-2.0642636644291748e-08,0,False,False,False
2017-09-06 02:47:00+00:00,-9.804557999999998e-10,0.03855047582718448,-2.1487074087322472e-08,0,False,False,False
2017-09-06 02:48:00+00:00,-1.4170880000000003e-09,0.03110966318504397,-2.229256512597705e-08,0,False,False,False
2017-09-06 02:49:00+00:00,-1.6829438e-09,0.023955301072516998,-2.255237456419945e-08,0,False,False,False
2017-09-06 02:50:00+00:00,-1.460084799999999e-09,0.01556753284108395,-1.9565714985049567e-08,0,False,False,False
2017-09-06 02:51:00+00:00,-1.1990744000000002e-09,0.015432430668900257,-1.871493629507467e-08,0,False,False,False
2017-09-06 02:52:00+00:00,-1.5836254000000004e-09,0.017865374772030294,-1.8628041527297435e-08,0,False,False,False
2017-09-06 02:53:00+00:00,-2.99768399999999e-10,0.027719171547128087,-1.7266836028575522e-08,0,False,False,False
2017-09-06 02:54:00+00:00,1.4285947999999996e-09,0.042866557230786674,-1.5213661233881286e-08,0,False,False,False
2017-09-06 02:55:00+00:00,2.188916399999999e-09,0.04222159426105245,-1.3302451015047625e-08,0,False,False,False
2017-09-06 02:56:00+00:00,2.716085200000001e-09,0.04631156692043607,-1.2067010256527223e-08,0,False,False,False
2017-09-06 02:57:00+00:00,2.5101830000000002e-09,0.04599444247023447,-1.1270995935155263e-08,0,False,False,False
2017-09-06 02:58:00+00:00,2.716085e-09,0.05120991139860879,-1.0567593693894143e-08,0,False,False,False
2017-09-06 02:59:00+00:00,3.6732250000000006e-09,0.06312288791936602,-9.400390051640199e-09,0,False,False,False
2017-09-06 03:00:00+00:00,1.6187808400000004e-08,0.10468539291150264,-5.515980341871577e-09,0,False,False,False
2017-09-06 03:01:00+00:00,1.50701848e-08,0.09291442117922045,-1.054361311841546e-09,0,False,False,False
2017-09-06 03:02:00+00:00,8.071043e-09,0.06528051634047156,2.6737783404470356e-09,0,False,False,False
2017-09-06 03:03:00+00:00,1.7077713999999998e-09,0.0431641834890875,5.206028796537119e-09,0,False,False,False
2017-09-06 03:04:00+00:00,-3.1645270000000003e-09,0.030617271173345492,6.777581289028486e-09,0,False,False,False
2017-09-06 03:05:00+00:00,-1.5960408000000003e-08,0.03194554295242734,7.939933323352299e-09,0,False,False,False
2017-09-06 03:06:00+00:00,-1.70538054e-08,0.02018181151612705,8.286368671994343e-09,0,False,False,False
2017-09-06 03:07:00+00:00,-1.0405604e-08,0.019480707071653273,8.009473450117658e-09,0,False,False,False
2017-09-06 03:08:00+00:00,-4.623702e-09,0.026475707883618606,7.465673552744823e-09,0,False,False,False
2017-09-06 03:09:00+00:00,-1.3489583999999998e-09,0.03475192146915076,6.797445199619032e-09,0,False,False,False
2017-09-06 03:10:00+00:00,-1.5987655999999993e-09,0.029667362051470036,5.925073284411293e-09,0,False,False,False
2017-09-06 03:11:00+00:00,-6.934060000000087e-11,0.030156880776940405,4.689913634617602e-09,0,False,False,False
2017-09-06 03:12:00+00:00,1.7561999999999903e-11,0.02817713494327252,3.169230662898435e-09,0,False,False,False
2017-09-06 03:13:00+00:00,-2.0893000000000028e-10,0.03166334909617605,1.4787134408453994e-09,0,False,False,False
2017-09-06 03:14:00+00:00,-9.765196000000005e-10,0.02775505561446947,-3.0839436445164503e-10,0,False,False,False
2017-09-06 03:15:00+00:00,-2.81601e-10,0.03195144348534699,-2.1518530451272878e-09,0,False,False,False
2017-09-06 03:16:00+00:00,-2.9068399999999897e-10,0.029037904522807686,-3.943000524410831e-09,0,False,False,False
2017-09-06 03:17:00+00:00,-2.90079e-10,0.025991480661159746,-5.852985661974594e-09,0,False,False,False
2017-09-06 03:18:00+00:00,-6.086208000000006e-10,0.02253493104576428,-7.777568847089751e-09,0,False,False,False
2017-09-06 03:19:00+00:00,-6.040785999999999e-10,0.01998785040873559,-9.735910386428424e-09,0,False,False,False
2017-09-06 03:20:00+00:00,-1.2717454e-09,0.00938977793842537,-1.1757870402334703e-08,0,False,False,False
2017-09-06 03:21:00+00:00,-1.199074600000001e-09,0.006188649451505559,-1.3822682232321813e-08,0,False,False,False
2017-09-06 03:22:00+00:00,-3.245978000000001e-10,0.023134837845087904,-1.573063537257384e-08,0,False,False,False
2017-09-06 03:23:00+00:00,-8.266347999999994e-10,0.0035389260900454736,-1.7662242102702415e-08,0,False,False,False
2017-09-06 03:24:00+00:00,-1.5397211999999997e-09,0.0,-1.952064909261538e-08,0,False,False,False
2017-09-06 03:25:00+00:00,-1.28083e-09,0.0,-2.1175811134596976e-08,0,False,False,False
2017-09-06 03:26:00+00:00,-1.2687139999999913e-10,0.0024401673114894944,-2.241851631006325e-08,0,False,False,False
2017-09-06 03:27:00+00:00,4.426879999999992e-10,0.028896507887500797,-2.3194625515372803e-08,0,False,False,False
2017-09-06 03:28:00+00:00,1.9621216000000003e-09,0.03709146151052747,-2.3148683217556034e-08,0,False,False,False
2017-09-06 03:29:00+00:00,5.1224098e-09,0.053275375283045774,-2.1610889878510444e-08,0,False,False,False
2017-09-06 03:30:00+00:00,6.322391999999999e-09,0.057085556322299856,-1.693779733322703e-08,0,False,False,False
2017-09-06 03:31:00+00:00,6.9307099999999995e-09,0.06501649976208702,-1.1039076220250708e-08,0,False,False,False
2017-09-06 03:32:00+00:00,5.7392055999999995e-09,0.06277352801437021,-5.5549711587253714e-09,0,False,False,False
2017-09-06 03:33:00+00:00,3.3247059999999985e-09,0.049899043442704905,-1.159655627863939e-09,0,False,False,False
2017-09-06 03:34:00+00:00,1.0991539999999916e-10,0.043152533094724575,2.215389609000492e-09,0,False,False,False
2017-09-06 03:35:00+00:00,-6.994599999999996e-10,0.04507079679066336,5.278343122415397e-09,0,False,False,False
2017-09-06 03:36:00+00:00,-3.1372753999999995e-09,0.04072805637532668,7.345805836072787e-09,0,False,False,False
2017-09-06 03:37:00+00:00,-3.6862447999999985e-09,0.037228862647260864,8.658984121541495e-09,0,False,False,False
2017-09-06 03:38:00+00:00,-2.289141599999999e-09,0.035099654076739976,9.697375958366176e-09,0,False,False,False
2017-09-06 03:39:00+00:00,-1.1373039999999992e-09,0.0344917334890128,1.0938129840264988e-08,0,False,False,False
2017-09-06 03:40:00+00:00,-1.2626611999999994e-09,0.036591248193645884,1.19231779817012e-08,0,False,False,False
2017-09-06 03:41:00+00:00,-5.235350000000006e-10,0.037650123740195184,1.244745371382078e-08,0,False,False,False
2017-09-06 03:42:00+00:00,1.8070479999999996e-10,0.03892905712199452,1.2719410344058256e-08,0,False,False,False
2017-09-06 03:43:00+00:00,7.600195999999998e-10,0.04344535068672734,1.2824582591525904e-08,0,False,False,False
2017-09-06 03:44:00+00:00,-1.0882508000000007e-09,0.027881879086672737,1.2501097800437643e-08,0,False,False,False
2017-09-06 03:45:00+00:00,-1.7168568000000008e-09,0.025107467112095935,1.1766372546472357e-08,0,False,False,False
2017-09-06 03:46:00+00:00,-2.4444766000000004e-09,0.01545631232778115,1.0579600839911932e-08,0,False,False,False
2017-09-06 03:47:00+00:00,-3.2510620000000004e-09,0.0035189324937952775,8.878263863205435e-09,0,False,False,False
2017-09-06 03:48:00+00:00,-4.0211386e-09,0.0,6.888309883948474e-09,0,False,False,False
2017-09-06 03:49:00+00:00,-6.679691999999999e-10,0.02626319666570152,5.4008748466954446e-09,0,False,False,False
2017-09-06 03:50:00+00:00,-1.2989969999999996e-09,0.007991761347280435,3.2761760861238295e-09,0,False,False,False
2017-09-06 03:51:00+00:00,-9.52900999999999e-10,0.0,9.183188566070242e-10,0,False,False,False
2017-09-06 03:52:00+00:00,9.447256000000008e-10,0.029985381299777167,-1.3256416912896336e-09,0,False,False,False
2017-09-06 03:53:00+00:00,1.0706886000000001e-09,0.023299579867779363,-3.738332538477606e-09,0,False,False,False
2017-09-06 03:54:00+00:00,-1.2487333999999991e-09,0.008097015474380947,-6.617877610838976e-09,0,False,False,False
2017-09-06 03:55:00+00:00,-3.7243959999999947e-10,0.0,-9.658426015661091e-09,0,False,False,False
2017-09-06 03:56:00+00:00,-1.3595520000000097e-10,0.0,-1.252254950262951e-08,0,False,False,False
2017-09-06 03:57:00+00:00,-2.9068520000000065e-10,0.02478812619107661,-1.4592924283769367e-08,0,False,False,False
2017-09-06 03:58:00+00:00,-3.3489320000000037e-10,0.013274590996236181,-1.6072294978700302e-08,0,False,False,False
2017-09-06 03:59:00+00:00,-1.7719656000000005e-09,0.0,-1.7425408362126493e-08,0,False,False,False
2017-09-06 04:00:00+00:00,-1.8076960000000005e-09,0.0,-1.854070206314803e-08,0,False,False,False
2017-09-06 04:01:00+00:00,-1.3628877999999997e-09,0.0,-1.8976882899153542e-08,0,False,False,False
2017-09-06 04:02:00+00:00,-2.1528838e-09,0.0,-1.9045373391640016e-08,0,False,False,False
2017-09-06 04:03:00+00:00,-8.154308e-10,0.0,-1.891094847121508e-08,0,False,False,False
2017-09-06 04:04:00+00:00,2.1898251999999998e-09,0.05502148326767161,-1.845840747202371e-08,0,False,False,False
2017-09-06 04:05:00+00:00,2.9976866e-09,0.06674505861158515,-1.7596141251902794e-08,0,False,False,False
2017-09-06 04:06:00+00:00,3.2683864000000006e-09,0.07169100592807234,-1.6655727051088676e-08,0,False,False,False
2017-09-06 04:07:00+00:00,2.1892196000000003e-09,0.04360082121842745,-1.5905356743115673e-08,0,False,False,False
2017-09-06 04:08:00+00:00,6.065014000000006e-10,0.014577778303167858,-1.5049982729992694e-08,0,False,False,False
2017-09-06 04:09:00+00:00,-4.687295999999996e-10,0.007073882387565289,-1.3759034968577631e-08,0,False,False,False
